Bulk_Density,CEC,Clay_Content,Coarse_Fragments,Dist_Fault,Dist_River,Dist_Road,Geology_Nepal_ID,Geology_geo8apg_ID,LULC,NDVI,Nitrogen,Sand_Content,Silt_Content,Soil_Organic_Carbon,Soil_pH,aspect,date,elevation,precipitation,rainfall_360d,rainfall_7d,slope,longitude,latitude
137,131,175,95,6462.309680052448,352.28954179622366,2053.671008028221,028,0,40,6016.434782608696,1870,379,446,222,62,48.47650018339807,2024-01-01,215,0,1534.368232011795,0.0,2.7959469647708586,84.48506358183933,27.69226366363796
136,111,170,83,6706.743811913387,103.67841436751984,1810.4687565708202,028,0,40,6294.347826086957,1978,371,459,237,62,106.44392493078769,2024-01-01,215,0,1534.368232011795,0.0,3.272899280801429,84.48506358183933,27.693263663637957
135,108,172,94,6706.743811913387,103.67841436751984,1810.4687565708202,028,0,10,6294.347826086957,2160,345,483,253,61,330.54693756810457,2024-01-01,214,0,1534.368232011795,0.0,2.1293242064594913,84.48506358183933,27.69426366363796
135,108,172,94,6951.474317622549,144.93282174589518,1568.9628049305827,028,0,10,6481.086956521739,2160,345,483,253,61,200.62955418044885,2024-01-01,211,0,1534.368232011795,0.0,2.970450920727786,84.48506358183933,27.69526366363796
135,108,172,94,6951.474317622549,144.93282174589518,1568.9628049305827,028,0,10,6481.086956521739,2160,345,483,253,61,131.5224867208856,2024-01-01,217,0,1534.368232011795,0.0,1.3988341464192457,84.48506358183933,27.696263663637957
130,106,183,100,6951.474317622549,144.93282174589518,1568.9628049305827,028,0,10,6481.086956521739,2234,350,468,316,62,286.44337072867376,2024-01-01,214,0,1534.368232011795,0.0,3.2730063109202483,84.48506358183933,27.69726366363796
130,106,183,100,7196.470972139429,269.92993739071613,1330.0775411753523,028,0,10,6409.173913043478,2234,350,468,316,62,20.630083072333957,2024-01-01,223,0,1534.368232011795,0.0,2.9704612250294518,84.48506358183933,27.69826366363796
134,103,179,104,7196.470972139429,269.92993739071613,1330.0775411753523,028,0,10,6409.173913043478,2036,347,474,249,61,239.44805188913654,2024-01-01,220,0,1534.368232011795,0.0,3.644322444559611,84.48506358183933,27.699263663637957
134,103,179,104,7441.707499876716,104.73591864138953,1094.5916331354038,028,0,10,6684.869565217391,2036,347,474,249,61,330.5456264239136,2024-01-01,222,0,1534.368232011795,0.0,4.252837565068228,84.48506358183933,27.70026366363796
132,103,186,104,7441.707499876716,104.73591864138953,1094.5916331354038,028,0,60,6684.869565217391,1742,367,447,250,62,270.0,2024-01-01,213,0,1534.368232011795,0.0,1.0474430667051724,84.48506358183933,27.70126366363796
132,103,186,104,7687.16095404639,60.45817242489509,859.5880455627946,028,0,10,6613.434782608696,1742,367,447,250,62,180.0,2024-01-01,218,0,1534.368232011795,0.0,1.854334168853263,84.48506358183933,27.702263663637957
132,103,189,125,7687.16095404639,60.45817242489509,859.5880455627946,028,0,10,6613.434782608696,1787,373,438,264,61,90.0,2024-01-01,217,0,1534.368232011795,0.0,4.1828667279695635,84.48506358183933,27.70326366363796
130,87,198,91,7932.811208780635,109.19259986373896,624.5843550946205,028,0,60,6571.260869565217,1916,372,430,251,62,113.87795567466914,2024-01-01,216,0,1534.368232011795,0.0,2.2900700100515783,84.48506358183933,27.704263663637956
132,106,205,117,7932.811208780635,109.19259986373896,624.5843550946205,028,0,10,6571.260869565217,1631,404,391,238,62,159.36871460458403,2024-01-01,218,0,1534.368232011795,0.0,2.9704846509088716,84.48506358183933,27.705263663637957
132,106,205,117,7932.811208780635,109.19259986373896,624.5843550946205,005,0,10,6571.260869565217,1631,404,391,238,62,293.87763172109163,2024-01-01,219,0,1534.368232011795,0.0,2.2900992289664193,84.48506358183933,27.70626366363796
134,117,206,108,8178.6405409573235,109.1903759855046,389.58056176358355,005,0,10,6458.478260869565,1943,405,389,229,62,259.95888347050965,2024-01-01,217,0,1534.368232011795,0.0,5.304352917896592,84.48506358183933,27.707263663637956
134,117,206,108,8178.6405409573235,109.1903759855046,389.58056176358355,005,0,10,6458.478260869565,1943,405,389,229,62,224.6639089125916,2024-01-01,225,0,1534.368232011795,0.0,10.319300395391016,84.48506358183933,27.70826366363796
133,97,220,104,8424.633283875695,109.18815193980623,154.57666560131685,005,0,10,6846.565217391304,1812,393,387,220,62,0.0,2024-01-01,230,0,1534.368232011795,0.0,0.0,84.48506358183933,27.70926366363796
133,97,219,105,8424.633283875695,109.18815193980623,154.57666560131685,005,0,10,6846.565217391304,1904,391,390,233,61,200.6321513233221,2024-01-01,233,0,1534.368232011795,0.0,2.970501523488311,84.48506358183933,27.710263663637956
131,98,217,102,8670.77553885515,109.1859277266209,80.42733335841098,005,0,60,5983.95652173913,2173,390,393,290,62,59.45086139175112,2024-01-01,226,0,1534.368232011795,0.0,7.259990593230379,84.48506358183933,27.71126366363796
131,98,217,102,8670.77553885515,109.18592772664384,80.42733335841098,005,0,10,5983.95652173913,2173,390,393,290,62,113.8763897164705,2024-01-01,231,0,1534.368232011795,0.0,2.2902112587158343,84.48506358183933,27.71226366363796
131,98,213,117,8917.054933819167,109.18370334601741,315.4314350839685,005,0,10,6497.608695652174,2162,371,416,283,61,282.4796115397743,2024-01-01,232,0,1582.3269444704056,0.0,4.284105869831552,84.48506358183933,27.713263663637957
131,98,213,117,8917.054933819167,109.18370334601741,315.4314350839685,005,0,10,6497.608695652174,2162,371,416,283,61,232.80839928986018,2024-01-01,235,0,1582.3269444704056,0.0,9.128113800742183,84.48506358183933,27.71426366363796
131,98,213,117,8917.054933819167,109.18370334601741,315.4314350839685,005,0,10,6497.608695652174,2162,371,416,283,61,289.4994545109242,2024-01-01,237,0,1582.3269444704056,0.0,5.539872357319527,84.48506358183933,27.71526366363796
130,102,207,108,9163.46042020675,30.899372471472457,550.4356395419449,005,0,10,6804.434782608696,2308,397,396,285,61,261.60691612714726,2024-01-01,237,0,1582.3269444704056,0.0,6.328400617472638,84.48506358183933,27.716263663637957
130,102,207,108,9163.46042020675,30.899372471472457,550.4356395419449,005,0,10,6804.434782608696,2308,397,396,285,61,195.7699380220393,2024-01-01,240,0,1582.3269444704056,0.0,3.849263996963782,84.48506358183933,27.71726366363796
131,103,209,107,9409.98210133095,134.37677034637287,777.9015774559072,005,0,10,6833.95652173913,2307,390,401,273,60,200.63354687792872,2024-01-01,254,0,1582.3269444704056,0.0,5.925173438347422,84.48506358183933,27.71826366363796
131,103,209,107,9409.98210133095,134.37677034637287,777.9015774559072,005,0,10,6833.95652173913,2307,390,401,273,60,0.0,2024-01-01,260,0,1582.3269444704056,0.0,0.9274099368611016,84.48506358183933,27.719263663637957
132,107,214,105,9656.611086663372,299.65298534391223,983.0901157182323,005,0,10,6890.826086956522,2201,391,395,269,60,131.51618740652506,2024-01-01,259,0,1582.3269444704056,0.0,2.796349400765089,84.48506358183933,27.72026366363796
132,92,222,126,9656.611086663372,299.65298534391223,983.0901157182323,005,0,10,6890.826086956522,2204,387,391,276,60,0.0,2024-01-01,261,0,1582.3269444704056,0.0,1.8543341688295631,84.48506358183933,27.72126366363796
132,116,232,107,9903.339367614115,301.11015886607447,1188.2787432606212,005,0,10,6923.130434782609,2344,363,406,289,59,180.0,2024-01-01,264,0,1582.3269444704056,0.0,5.547544894612033,84.48506358183933,27.722263663637957
132,116,232,107,9903.339367614115,301.11015886607447,1188.2787432606212,005,0,10,6923.130434782609,2344,363,406,289,59,293.8743370793488,2024-01-01,266,0,1582.3269444704056,0.0,2.2903964345460675,84.48506358183933,27.72326366363796
132,119,234,120,10150.159711201964,301.10402159213174,1393.4674599874602,003,0,10,6977.913043478261,2383,366,401,313,59,20.634557797619802,2024-01-01,265,0,1582.3269444704056,0.0,2.970548418273829,84.48506358183933,27.72426366363796
132,119,234,120,10150.159711201964,301.10402159213174,1393.4674599874602,003,0,10,6977.913043478261,2383,366,401,313,59,155.68268513815855,2024-01-01,266,0,1582.3269444704056,0.0,5.075633323810491,84.48506358183933,27.725263663637957
131,124,231,100,10150.159711201964,301.10402159213174,1393.4674599874602,003,0,10,6977.913043478261,2568,361,408,288,60,228.48533405938574,2024-01-01,266,0,1582.3269444704056,0.0,1.3990497531848514,84.48506358183933,27.72626366363796
132,118,231,113,10397.065568694572,267.7330486259332,1587.8975894112962,003,0,10,7016.347826086957,2450,358,410,287,59,311.51437609641795,2024-01-01,267,0,1582.3269444704056,0.0,4.190519592575816,84.48506358183933,27.72726366363796
132,110,226,142,10397.065568694572,267.7330486259332,1587.8975894112962,003,0,10,7016.347826086957,2334,371,403,295,59,330.53931540614786,2024-01-01,269,0,1582.3269444704056,0.0,2.1294840490909275,84.48506358183933,27.728263663637957
132,110,226,142,10644.05099682388,102.46676715114097,1774.6819917424084,003,0,10,6922.608695652174,2334,371,403,295,59,277.20683970442406,2024-01-01,261,0,1582.3269444704056,0.0,14.470687036799168,84.48506358183933,27.72926366363796
132,120,251,127,10644.05099682388,102.46676715114097,1774.6819917424084,003,0,10,6922.608695652174,2311,353,396,286,59,313.9978377165032,2024-01-01,247,0,1582.3269444704056,0.0,15.623620566408253,84.48506358183933,27.73026366363796
132,120,251,127,10891.110589607079,62.79958672025935,1961.4664746195704,003,0,10,6810.739130434783,2311,353,396,286,59,253.56150154739703,2024-01-01,246,0,1582.3269444704056,0.0,9.737693873577788,84.48506358183933,27.731263663637957
132,118,251,134,10891.110589607079,62.79958672025935,1961.4664746195704,003,0,10,6810.739130434783,2307,351,398,288,59,255.12888760978538,2024-01-01,252,0,1582.3269444704056,0.0,10.715009451928083,84.48506358183933,27.73226366363796
133,119,250,144,11138.23941915011,228.06601285142168,2148.251037923643,003,0,10,6585.217391304348,2449,343,407,290,59,286.4382606328738,2024-01-01,252,0,1582.3269444704056,0.0,6.526745119457631,84.48506358183933,27.73326366363796
133,119,250,144,11138.23941915011,228.06601285142168,2148.251037923643,003,0,10,6585.217391304348,2449,343,407,290,59,0.0,2024-01-01,251,0,1582.3269444704056,0.0,0.9274099368611016,84.48506358183933,27.734263663637957
133,119,250,144,11138.23941915011,228.06601285142168,2148.251037923643,003,0,10,6585.217391304348,2449,343,407,290,59,0.0,2024-01-01,254,0,1582.3269444704056,0.0,0.9274099368611016,84.48506358183933,27.73526366363796
133,119,250,144,11385.432984087816,393.33251110579675,2239.8426595784067,003,0,10,6681.304347826087,2449,343,407,290,59,102.47705521797347,2024-01-01,256,0,1582.3269444704056,0.0,4.2849664653114665,84.48506358183933,27.736263663637956
133,125,254,132,11385.432984087816,393.33251110579675,2239.8426595784067,003,0,10,6681.304347826087,2451,344,403,301,59,246.12841900923968,2024-01-01,256,0,1582.3269444704056,0.0,2.290645122977581,84.48506358183933,27.737263663637957
133,124,252,130,11632.687164537727,579.5234301485648,2065.3503530802896,003,0,10,6910.434782608696,2481,347,402,294,59,246.12863523283684,2024-01-01,258,0,1582.3269444704056,0.0,2.2906646358546663,84.48506358183933,27.73826366363796
133,137,247,137,11632.687164537727,579.5234301485648,2065.3503530802896,003,0,10,6910.434782608696,2218,332,421,283,58,242.0297295778166,2024-01-01,264,0,1582.3269444704056,0.0,5.911542556176601,84.48506358183933,27.739263663637956
133,137,247,137,11879.998182629402,799.7593673394725,1894.3643679574325,003,0,10,6959.608695652174,2218,332,421,283,58,297.9700888871331,2024-01-01,262,0,1582.3269444704056,0.0,5.911577576855508,84.48506358183933,27.74026366363796
132,152,276,150,11879.998182629402,799.7593673394725,1894.3643679574325,003,0,10,6959.608695652174,2436,309,415,291,58,270.0,2024-01-01,263,0,1582.3269444704056,0.0,3.140675050158702,84.48506358183933,27.74126366363796
132,152,276,150,12020.370419379191,1032.9569959417515,1723.3850270691516,003,0,10,6957.0,2436,309,415,291,58,200.63768867771358,2024-01-01,268,0,1582.3269444704056,0.0,2.970609439496302,84.48506358183933,27.742263663637956
128,155,270,133,12020.370419379191,1032.9569959417515,1723.3850270691516,003,0,10,6957.0,2405,317,413,315,58,209.4640622255149,2024-01-01,268,0,1582.3269444704056,0.0,2.12955490034943,84.48506358183933,27.74326366363796
128,154,275,125,12020.370419379191,1032.9569959417515,1723.3850270691516,003,0,10,6957.0,2389,310,415,313,58,228.490045680301,2024-01-01,271,0,1582.3269444704056,0.0,2.7966925638847018,84.48506358183933,27.74426366363796
128,159,277,131,11837.071311265541,1272.0074283839533,1552.6412838011013,003,0,10,6966.608695652174,2414,309,414,318,58,162.10828541921805,2024-01-01,279,0,1582.3269444704056,0.0,6.790402712476256,84.48506358183933,27.745263663637957
128,159,277,131,11837.071311265541,1272.0074283839533,1552.6412838011013,003,0,10,6966.608695652174,2414,309,414,318,58,204.32148062355444,2024-01-01,282,0,1582.3269444704056,0.0,5.075799229350219,84.48506358183933,27.74626366363796
127,160,270,134,11656.192560637453,1514.1411543085196,1384.8853922499427,003,0,10,6967.173913043478,2560,305,425,324,57,246.13036533467573,2024-01-01,289,0,1582.3269444704056,0.0,4.574340724750815,84.48506358183933,27.74726366363796
127,160,270,134,11656.192560637453,1514.1411543085196,1384.8853922499427,003,0,10,6967.173913043478,2560,305,425,324,57,270.0,2024-01-01,289,0,1582.3269444704056,0.0,2.0950876523225315,84.48506358183933,27.748263663637957
126,176,263,144,11477.848601951462,1381.9703893189312,1241.2397894821263,003,0,10,6907.521739130435,2437,330,408,327,57,270.0,2024-01-01,287,0,1582.3269444704056,0.0,6.263064501945416,84.48506358183933,27.74926366363796
126,176,263,144,11477.848601951462,1381.9703893189312,1241.2397894821263,003,0,10,6907.521739130435,2437,330,408,327,57,251.640567717293,2024-01-01,293,0,1582.3269444704056,0.0,8.764871966194198,84.48506358183933,27.75026366363796
126,176,263,144,11302.159437302595,1253.1237289732283,1129.3455013352227,003,0,10,6912.869565217391,2437,330,408,327,57,246.13112242924012,2024-01-01,296,0,1582.3269444704056,0.0,15.644060836188856,84.48506358183933,27.751263663637957
123,159,262,142,11302.159437302595,1253.1237289732283,1129.3455013352227,003,0,10,6912.869565217391,2458,319,419,352,57,262.43845480716976,2024-01-01,310,0,1582.3269444704056,0.0,20.256436231765413,84.48506358183933,27.75226366363796
123,159,262,142,11302.159437302595,1253.1237289732283,1129.3455013352227,003,0,10,6912.869565217391,2458,319,419,352,57,260.4319441402492,2024-01-01,315,0,1582.3269444704056,0.0,21.283542237488458,84.48506358183933,27.75326366363796
123,170,259,143,11129.25080243849,1163.7928217156982,1022.9594890637445,003,0,10,6551.130434782609,2474,332,409,304,58,295.26615530348965,2024-01-01,316,0,1582.3269444704056,0.0,16.878269460320084,84.48506358183933,27.754263663637957
122,137,284,142,11129.25080243849,1163.7928217156982,1022.9594890637445,003,0,10,6551.130434782609,2478,285,431,309,58,339.36004571940543,2024-01-01,303,0,1582.3269444704056,0.0,5.925421213411857,84.48506358183933,27.75526366363796
127,137,274,132,10959.254314217214,1123.44393477538,916.5734289437509,003,0,10,6695.869565217391,2250,301,425,299,57,241.05368462570146,2024-01-01,314,0,1582.3269444704056,0.0,9.493864149805322,84.48506358183933,27.75626366363796
127,137,274,132,10959.254314217214,1123.44393477538,916.5734289437509,003,0,10,6695.869565217391,2250,301,425,299,57,277.20502150164134,2024-01-01,314,0,1582.3269444704056,0.0,14.474166905593343,84.48506358183933,27.757263663637957
125,159,242,137,10792.307594245609,1121.753214807255,839.6737971704014,003,0,10,6724.086956521739,1935,348,410,295,57,270.0,2024-01-01,317,0,1564.5579404830933,0.0,3.1411707714856316,84.48506358183933,27.75826366363796
125,159,242,137,10792.307594245609,1121.753214807255,839.6737971704014,003,0,10,6724.086956521739,1935,348,410,295,57,209.46763009318585,2024-01-01,315,0,1564.5579404830933,0.0,4.253391386020317,84.48506358183933,27.75926366363796
122,160,252,126,10628.554362716293,1121.7303160666252,820.5415674535027,003,0,10,6746.347826086957,2186,344,404,313,58,209.46788056945644,2024-01-01,323,0,1564.5579404830933,0.0,8.46043309002634,84.48506358183933,27.760263663637957
122,160,252,126,10628.554362716293,1121.7303160666252,820.5415674535027,003,0,10,6746.347826086957,2186,344,404,313,58,259.963746723162,2024-01-01,324,0,1564.5579404830933,0.0,5.3068823578214,84.48506358183933,27.76126366363796
123,159,251,126,10628.554362716293,1121.7303160666252,820.5415674535027,003,0,10,6746.347826086957,2231,344,405,296,58,324.7662920022413,2024-01-01,325,0,1564.5579404830933,0.0,9.009091478574112,84.48506358183933,27.76226366363796
123,159,251,126,10468.144495717168,997.1782879904908,808.1002196679076,003,0,10,6924.521739130435,2231,344,405,296,58,180.0,2024-01-01,333,0,1564.5579404830933,0.0,11.88397820270667,84.48506358183933,27.763263663637957
